CityID,CityName,RegionID,LatestRecordedPopulation
19711,Livonia,19,1442
19712,Livonia,26,74
19713,Livonia Center,33,421
19714,Lizella,11,NULL
19715,Lizemores,51,NULL
19716,Lizton,15,488
19717,Llano,45,3232
19718,Llano del Medio,32,118
19719,Lloyd,10,215
19720,Lloyd,33,NULL
19721,Lloyd,27,NULL
19722,Lloyd Harbor,33,3660
19723,Lloydell,39,NULL
19724,Lluveras,40,1733
19725,Loa,46,572
19726,Loachapoka,1,180
19727,Loag,39,NULL
19728,Loami,14,745
19729,Lobeco,42,NULL
19730,Lobelville,44,897
19731,Lobo,45,NULL
19732,Loch Arbour,31,194
19733,Loch Lloyd,26,600
19734,Loch Lomond,49,3701
19735,Loch Lynn Heights,21,552
19736,Lochbuie,6,4726
19737,Lochearn,21,25333
19738,Lochiel,3,NULL
19739,Lochloosa,10,NULL
19740,Lock Haven,39,9772
19741,Lock Springs,26,57
19742,Lockbourne,36,237
19743,Locke,33,NULL
19744,Lockeford,5,3233
19745,Lockesburg,4,739
19746,Lockett,45,NULL
19747,Lockhart,24,NULL
19748,Lockhart,45,12698
19749,Lockhart,1,516
19750,Lockhart,42,488
19751,Lockhart,10,13060
19752,Lockington,36,141
19753,Lockland,36,3449
19754,Lockney,45,1842
19755,Lockport,33,21165
19756,Lockport,14,24839
19757,Lockport,19,2578
19758,Lockport Heights,19,1286
19759,Lockridge,16,268
19760,Lockwood,26,936
19761,Lockwood,27,6797
19762,Lockwood,5,379
19763,Loco,37,122
19764,Loco Hills,32,126
19765,Locust,31,NULL
19766,Locust,34,2930
19767,Locust Corner,36,NULL
19768,Locust Fork,1,1186
19769,Locust Grove,11,5402
19770,Locust Grove,21,NULL
19771,Locust Grove,37,1423
19772,Locust Lake,36,NULL
19773,Locust Valley,33,3406
19774,Loda,14,407
19775,Lodge,42,120
19776,Lodge,14,NULL
19777,Lodge Grass,27,428
19778,Lodge Pole,27,265
19779,Lodgepole,28,318
19780,Lodgepole,43,NULL
19781,Lodi,26,NULL
19782,Lodi,45,NULL
19783,Lodi,5,62134
19784,Lodi,36,2746
19785,Lodi,31,24136
19786,Lodi,52,3050
19787,Lodi,33,291
19788,Lodoga,5,197
19789,Loeb,45,NULL
19790,Lofall,50,2289
19791,Lofgreen,46,NULL
19792,Log Cabin,45,714
19793,Log Lane Village,6,873
19794,Logan,46,48174
19795,Logan,27,99
19796,Logan,35,194
19797,Logan,32,1042
19798,Logan,37,NULL
19799,Logan,51,1779
19800,Logan,17,589
19801,Logan,36,7152
19802,Logan,16,1534
19803,Logandale,29,NULL
19804,Logansport,15,18396
19805,Logansport,19,1555
19806,Loganton,39,468
19807,Loganville,52,300
19808,Loganville,39,1240
19809,Loganville,11,10458
19810,Logsden,38,NULL
19811,Lohman,27,NULL
19812,Lohman,26,163
19813,Lohrville,16,368
19814,Lohrville,52,402
19815,Loíza,40,3875
19816,Lola,18,NULL
19817,Loleta,5,783
19818,Lolita,45,555
19819,Lolo,27,3892
19820,Lolo Hot Springs,27,NULL
19821,Loma,28,NULL
19822,Loma,6,1293
19823,Loma,27,85
19824,Loma,35,16
19825,Loma Alta,45,NULL
19826,Loma Linda,5,23261
19827,Loma Linda,26,725
19828,Loma Mar,5,113
19829,Loma Rica,5,2368
19830,Loman,24,NULL
19831,Lomas,40,956
19832,Lomax,1,NULL
19833,Lomax,14,454
19834,Lombard,14,43165
19835,Lometa,45,856
19836,Lomira,52,2430
19837,Lomita,5,20256
19838,Lompico,5,1137
19839,Lompoc,5,42434
19840,Lonaconing,21,1214
19841,London,36,9904
19842,London,5,1869
19843,London,4,1039
19844,London,18,7993
19845,London,24,NULL
19846,London,45,NULL
19847,London,52,NULL
19848,London Mills,14,392
19849,Londonderry,30,11037
19850,Londonderry,36,NULL
19851,Londonderry,47,NULL
19852,Londontowne,21,NULL
19853,Lone Elm,17,25
19854,Lone Grove,37,5054
19855,Lone Jack,26,1050
19856,Lone Mountain,44,NULL
19858,Lone Oak,18,NULL
19859,Lone Oak,45,598
19860,Lone Oak,44,1206
19861,Lone Oak,11,92
19862,Lone Pine,5,2035
19863,Lone Rock,16,146
19864,Lone Rock,52,888
19865,Lone Star,45,1581
19866,Lone Star,19,NULL
19867,Lone Star,42,NULL
19868,Lone Star,17,NULL
19869,Lone Tree,6,10218
19870,Lone Tree,16,1300
19871,Lone Wolf,37,438
19872,Lonedell,26,NULL
19873,Lonelyville,33,NULL
19874,Lonepine,27,162
19875,Lonerock,38,21
19876,Lonetree,53,49
19877,Long,37,370
19878,Long,2,NULL
19879,Long Barn,5,155
19880,Long Beach,21,1821
19881,Long Beach,50,1392
19882,Long Beach,5,462257
19883,Long Beach,34,NULL
19884,Long Beach,15,1179
19885,Long Beach,25,14792
19886,Long Beach,24,335
19887,Long Beach,33,33275
19888,Long Branch,31,30719
19889,Long Branch,39,447
19890,Long Branch,49,7593
19891,Long Bridge,19,NULL
19892,Long Creek,38,197
19893,Long Creek,14,1328
19894,Long Grove,14,8043
19895,Long Grove,16,808
19896,Long Hill,7,4205
19897,Long Hollow,43,192
19898,Long Island,1,NULL
19899,Long Island,2,NULL
19900,Long Island,20,NULL
19901,Long Island,17,134
19902,Long Lake,24,1768
19903,Long Lake,14,3515
19904,Long Lake,43,31
19905,Long Lake,50,NULL
19906,Long Lake,33,547
19907,Long Lake,52,50
19908,Long Meadow,21,NULL
19909,Long Mott,45,NULL
19910,Long Pine,28,305
19911,Long Point,14,226
19912,Long Pond,20,NULL
19913,Long Prairie,24,3458
19914,Long Ridge,18,NULL
19915,Long Valley,43,NULL
19916,Long Valley,31,1879
19917,Long View,34,4871
19918,Longboat Key,10,6888
19919,Longbranch,50,3784
19920,Longdale,37,262
19921,Longfellow,39,215
19922,Longfellow,45,NULL
19923,Longford,17,79
19924,Longhurst,34,NULL
19925,Longmeadow,22,15784
19926,Longmire,50,NULL
19927,Longmont,6,86270
19928,Longport,31,895
19929,Longrun,26,NULL
19930,Longs,42,NULL
19931,Longstreet,19,157
19932,Longton,17,348
19933,Longtown,26,102
19934,Longview,14,153
19935,Longview,25,NULL
19936,Longview,45,80455
19937,Longview,50,36648
19938,Longville,19,635
19939,Longville,24,156
19940,Longwood,10,13657
19941,Longwood,39,NULL
19942,Longwood,34,NULL
19943,Longwood,52,NULL
19944,Longwoods,21,NULL
19945,Longworth,45,NULL
19946,Lono,4,NULL
19947,Lonoke,4,4245
19948,Lonsdale,4,94
19949,Lonsdale,24,3674
19950,Loogootee,15,2751
19951,Lookeba,37,166
19952,Lookingglass,38,855
19953,Lookout,5,84
19954,Lookout,51,NULL
19955,Lookout Mountain,44,1832
19956,Lookout Mountain,11,1602
19957,Loomis,28,382
19958,Loomis,43,34
19959,Loomis,5,6430
19960,Loomis,50,159
19961,Loomis,23,213
19962,Loon Lake,50,783
19963,Loon Lake,33,NULL
19964,Loop,45,225
19965,Loose Creek,26,NULL
19966,Lopeño,45,174
19967,Lorain,39,759
19968,Lorain,36,64097
19969,Loraine,35,9
19970,Loraine,14,313
19971,Loraine,45,602
19972,Loranger,19,NULL
19973,Lord,45,NULL
19974,Lordsburg,32,2797
19975,Lordstown,36,3417
19976,Lore City,36,325
19977,Loreauville,19,887
19978,Lorena,45,1691
19979,Lorentz,51,NULL
19980,Lorenzo,45,1147
19981,Lorenzo,28,58
19982,Lorenzo,13,NULL
19983,Loretta,52,NULL
19984,Loretta,17,NULL
19985,Loretto,28,42
19986,Loretto,44,1714
19987,Loretto,18,713
19988,Loretto,39,1302
19989,Loretto,24,650
19990,Lorida,10,NULL
19991,Lorimor,16,360
19992,Loring,2,4
19993,Loring,27,NULL
19994,Loris,42,2396
19995,Lorman,25,NULL
19996,Lorraine,33,174
19997,Lorraine,17,138
19998,Lorton,49,18610
19999,Lorton,28,41
20000,Los Alamitos,5,11449
20001,Los Alamos,32,12019
20002,Los Alamos,5,1890
20003,Los Altos,5,28976
20004,Los Altos Hills,5,7922
20005,Los Angeles,5,3792621
20006,Los Angeles,45,NULL
20007,Los Banos,5,35972
20008,Los Barreras,45,288
20009,Los Berros,5,641
20010,Los Chavez,32,5446
20011,Los Ebanos,45,335
20012,Los Fresnos,45,5542
20013,Los Gatos,5,29413
20014,Los Huisaches,45,17
20015,Los Indios,45,1083
20016,Los Llanos,40,2118
20017,Los Luceros,32,906
20018,Los Lunas,32,14835
20019,Los Medanos,5,NULL
20020,Los Molinos,5,2037
20021,Los Nietos,5,NULL
20022,Los Ojos,32,125
20023,Los Olivos,5,1132
20024,Los Osos,5,14276
20025,Los Padillas,32,NULL
20026,Los Panes,40,267
20027,Los Pinos,32,NULL
20028,Los Prados,40,2129
20029,Los Ranchos de Albuquerque,32,6024
20030,Los Serranos,5,NULL
20031,Los Trancos Woods,5,NULL
20032,Los Trujillos,32,NULL
20033,Losantville,15,237
20034,Lost Cabin,53,NULL
20035,Lost City,51,NULL
20036,Lost Creek,50,NULL
20037,Lost Creek,18,NULL
20038,Lost Creek,51,496
20039,Lost Creek,45,4509
20040,Lost Hills,5,2412
20041,Lost Lake Woods,23,312
20042,Lost Nation,16,446
20043,Lost River,13,68
20044,Lost Springs,53,4
20045,Lost Springs,17,70
20046,Lostant,14,498
20047,Lostine,38,213
20048,Lostwood,35,NULL
20049,Lothair,27,NULL
20050,Lotsee,37,2
20051,Lott,45,759
20052,Lottaville,15,NULL
20053,Lotus Woods,14,NULL
20054,Louann,4,164
20055,Loudon,44,5381
20056,Loudon,30,559
20057,Loudonville,33,NULL
20058,Loudonville,36,2641
20059,Loudoun Valley Estates,49,3656
20060,Loughman,10,2680
20061,Louin,25,277
20062,Louisa,18,2467
20063,Louisa,49,1555
20064,Louisburg,24,47
20065,Louisburg,17,4315
20066,Louisburg,34,3359
20067,Louisburg,26,122
20068,Louise,25,199
20069,Louise,45,995
20070,Louise,11,NULL
20071,Louisiana,26,3364
20072,Louisville,28,1106
20073,Louisville,17,188
20074,Louisville,36,9186
20075,Louisville,1,519
20076,Louisville,44,2439
20077,Louisville,25,6631
20078,Louisville,11,2493
20079,Louisville,14,1139
20080,Louisville,6,18376
20081,Louisville,33,NULL
20082,Louisville,18,597337
20083,Loup City,28,1029
20084,Lourdes,16,NULL
20085,Louvale,11,NULL
20086,Louviers,6,269
20087,Love Valley,34,90
20088,Lovejoy,11,6422
20089,Lovelaceville,18,148
20090,Lovelady,45,649
20091,Loveland,37,13
20092,Loveland,6,66859
20093,Loveland,16,35
20094,Loveland,36,12081
20095,Lovell,53,2360
20096,Lovell,20,NULL
20097,Lovell,37,NULL
20098,Lovells,23,NULL
20099,Lovelock,29,1894
20100,Loves Park,14,23996
20101,Lovett,10,NULL
20102,Lovett,11,NULL
20103,Lovett,15,NULL
20104,Lovettsville,49,1613
20105,Lovewell,17,NULL
20106,Lovilia,16,538
20107,Loving,45,NULL
20108,Loving,32,1413
20109,Lovingston,49,520
20110,Lovington,32,11009
20111,Lovington,14,1130
20112,Low,46,NULL
20113,Low Moor,16,288
20114,Low Moor,49,258
20115,Low Mountain,3,757
20116,Lowden,16,789
20117,Lowell,15,9276
20118,Lowell,52,340
20119,Lowell,23,3783
20120,Lowell,22,106519
20121,Lowell,36,549
20122,Lowell,34,3526
20123,Lowell,4,7327
20124,Lowell,38,1045
20125,Lowell,47,228
20126,Lowell,10,NULL
20127,Lowell,20,NULL
20128,Lowell,17,283
20129,Lowell,28,NULL
20130,Lowelltown,20,NULL
20131,Lowellville,36,1155
20132,Lowemont,17,NULL
20133,Lower Brule,43,613
20134,Lower Burrell,39,11761
20135,Lower Kalskag,2,282
20136,Lower Lake,5,1294
20137,Lower Marlboro,21,NULL
20138,Lower Salem,36,86
20139,Lower Squankum,31,NULL
20140,Lower Tonsina,2,NULL
20141,Lowes,18,98
20142,Lowes Island,49,10756
20143,Lowesville,34,2945
20144,Lowgap,34,324
20145,Lowland,34,NULL
20146,Lowman,13,42
20147,Lowndesboro,1,115
20148,Lowndesville,42,128
20149,Lowry,43,6
20150,Lowry,24,299
20151,Lowry,4,NULL
20152,Lowry City,26,640
20153,Lowry Crossing,45,1711
20154,Lowrys,42,200
20155,Lowsville,51,NULL
20156,Lowville,52,NULL
20157,Lowville,33,3470
20158,Loxa,14,NULL
20159,Loxahatchee Groves,10,3180
20160,Loxley,1,1632
20161,Loyal,52,1261
20162,Loyal,37,79
20163,Loyal Valley,45,NULL
20164,Loyalhanna,39,3428
20165,Loyall,18,1461
20166,Loyalton,5,769
20167,Loyalton,43,NULL
20168,Loyd,52,NULL
20169,Loysburg,39,NULL
20170,Loysville,39,NULL
20171,Lozano,45,404
20172,Lozeau,27,NULL
20173,Lu Verne,16,261
20174,Luana,16,269
20175,Lubbock,45,229573
20176,Lubec,20,349
20177,Lubeck,51,1311
20178,Lublin,52,118
20179,Lucama,34,1108
20180,Lucan,24,191
20181,Lucas,17,393
20182,Lucas,16,216
20183,Lucas,36,615
20184,Lucas,45,5166
20185,Lucas,18,NULL
20186,Lucas,43,NULL
20187,Lucas,25,NULL
20188,Lucas Valley,5,NULL
20189,Lucasville,36,2757
20190,Lucca,35,NULL
20191,Luce,24,NULL
20192,Lucedale,25,2923
20193,Lucerne,5,3067
20194,Lucerne,53,535
20195,Lucerne,26,85
20196,Lucerne,50,NULL
20197,Lucerne,6,NULL
20198,Lucerne Mines,39,937
20199,Lucerne Valley,5,5811
20200,Lucero,32,NULL
20201,Lucien,37,88
20202,Lucile,13,NULL
20203,Lucin,46,NULL
20204,Lucinda,39,NULL
20205,Luck,34,NULL
20206,Luck,52,1119
20207,Luckey,36,1012
20208,Lucky,19,272
20209,Lucy,32,NULL
20210,Ludden,35,23
20211,Ludell,17,NULL
20212,Ludington,19,NULL
20213,Ludington,52,NULL
20214,Ludington,23,8076
20215,Ludlam,10,NULL
20216,Ludlow,22,NULL
20217,Ludlow,25,NULL
20218,Ludlow,39,NULL
20219,Ludlow,43,NULL
20220,Ludlow,5,NULL
20221,Ludlow,6,NULL
20222,Ludlow,20,NULL
20223,Ludlow,47,811
20224,Ludlow,26,137
20225,Ludlow,18,4407
20226,Ludlow,14,371
20227,Ludlow Falls,36,208
20228,Ludlowville,33,NULL
20229,Ludowici,11,1703
20230,Ludwigs Corner,39,NULL
20231,Lueders,45,346
20232,Luella,11,NULL
20233,Luella,45,NULL
20234,Lufkin,45,35067
20235,Lugert,37,NULL
20236,Lugoff,42,7434
20237,Luhrig,36,NULL
20238,Luis Lloréns Torres,40,2912
20239,Luis Lopez,32,107
20240,Luis M. Cintrón,40,2290
20241,Lukachukai,3,1701
20242,Luke,21,65
20243,Luke,11,NULL
20244,Lukeville,3,NULL
20245,Lula,37,NULL
20246,Lula,11,2758
20247,Lula,25,298
20248,Luling,19,12119
20249,Luling,45,5411
20250,Lulu,10,NULL
20251,Lum,23,NULL
20252,Lumber Bridge,34,94
20253,Lumber City,11,1328
20254,Lumber City,39,76
20255,Lumberport,51,876
20256,Lumberton,25,2086
20257,Lumberton,34,21542
20258,Lumberton,31,NULL
20259,Lumberton,10,NULL
20260,Lumberton,32,73
20261,Lumberton,45,11943
20262,Lumpkin,11,2741
20263,Lums Chapel,45,NULL
20264,Luna,32,158
20265,Luna Pier,23,1436
20266,Lund,13,NULL
20267,Lund,29,282
20268,Lund,46,NULL
20269,Lundell,4,NULL
20270,Lunds,52,NULL
20271,Lundy,10,NULL
20272,Lunenburg,49,165
20273,Lunenburg,47,NULL
20274,Lunenburg,22,1760
20275,Luning,29,NULL
20276,Lupton,23,348
20277,Lupton,3,25
20278,Lupus,26,33
20279,Luquillo,40,7761
20280,Luraville,10,NULL
20281,Luray,17,194
20282,Luray,49,4895
20283,Luray,42,127
20284,Luray,26,99
20285,Lurton,4,NULL
20286,Lusby,21,1835
20287,Lushton,28,30
20288,Lusk,53,1567
20289,Lustre,27,NULL
20290,Lutcher,19,3559
20291,Luther,23,318
20292,Luther,16,122
20293,Luther,27,NULL
20294,Luther,37,1221
20295,Luthersburg,39,NULL
20296,Luthersville,11,874
20297,Lutherville,21,6504
20298,Lutie,45,NULL
20299,Luton,16,NULL
20300,Lutsen,24,190
20301,Luttrell,44,1074
20302,Lutts,44,NULL
20303,Lutz,10,19344
20304,Luverne,1,2800
20305,Luverne,24,4745
20306,Luverne,35,31
20307,Luxemburg,52,2515
20308,Luxemburg,16,240
20309,Luxor,39,NULL
20310,Luxora,4,1178
20311,Luyando,40,2886
20312,Luzerne,16,96
20313,Luzerne,39,2845
20314,Lycan,6,NULL
20315,Lyden,32,245
20316,Lydia,42,642
20317,Lydia,45,NULL
20318,Lydia,19,952
20319,Lydick,15,NULL
20320,Lyerly,11,540
20321,Lyford,45,2611
20322,Lykens,39,1779
20323,Lyle,24,551
20324,Lyle,50,499
20325,Lyles,44,734
20326,Lyman,53,2115
20327,Lyman,50,438
20328,Lyman,46,258
20329,Lyman,16,NULL
20330,Lyman,43,NULL
20331,Lyman,42,3243
20332,Lyman,25,1277
20333,Lyman,28,341
20334,Lyme,30,NULL
20335,Lynbrook,33,19427
20336,Lynch,28,245
20337,Lynch,18,747
20338,Lynch,21,NULL
20339,Lynch,39,NULL
20340,Lynch Station,49,NULL
20341,Lynchburg,45,NULL
20342,Lynchburg,44,6362
20343,Lynchburg,26,NULL
20344,Lynchburg,42,373
20345,Lynchburg,25,2437
20346,Lynchburg,36,1499
20347,Lynchburg,49,75568
20348,Lynd,24,448
20349,Lyndeborough,30,NULL
20350,Lyndell,39,NULL
20351,Lynden,50,11951
20352,Lyndhurst,31,NULL
20353,Lyndhurst,49,1490
20354,Lyndhurst,36,14001
20355,Lyndon,17,1052
20356,Lyndon,14,648
20357,Lyndon,18,11002
20358,Lyndon,47,NULL
20359,Lyndon,33,NULL
20361,Lyndon Station,52,500
20362,Lyndonville,47,1207
20363,Lyndonville,33,838
20364,Lyndora,39,NULL
20365,Lynn,46,NULL
20366,Lynn,52,NULL
20367,Lynn,6,12
20368,Lynn,22,90329
20369,Lynn,15,1097
20370,Lynn,1,659
20371,Lynn,4,288
20372,Lynn Garden,44,NULL
20373,Lynn Grove,18,NULL
20374,Lynn Haven,10,18493
20375,Lynndyl,46,106
20376,Lynne,10,NULL
20377,Lynnfield,22,11596
20378,Lynnview,18,914
20379,Lynnville,44,287
20380,Lynnville,14,117
20381,Lynnville,15,888
20382,Lynnville,16,379
20383,Lynnville,18,NULL
20384,Lynnwood,39,NULL
20385,Lynnwood,50,35836
20386,Lynwood,5,69772
20387,Lynwood,14,9007
20388,Lynwood Hills,5,NULL
20389,Lynx,36,NULL
20390,Lynxville,52,132
20391,Lyon,25,350
20392,Lyon Mountain,33,423
20393,Lyons,33,3619
20394,Lyons,17,3739
20395,Lyons,39,478
20396,Lyons,28,851
20397,Lyons,15,742
20398,Lyons,11,4367
20399,Lyons,14,10729
20400,Lyons,36,562
20401,Lyons,23,789
20402,Lyons,52,NULL
20403,Lyons,45,NULL
20404,Lyons,31,NULL
20405,Lyons,38,1161
20406,Lyons,6,2033
20407,Lyons Falls,33,566
20408,Lyons Plain,7,NULL
20409,Lyonsdale,33,NULL
20410,Lysander,33,NULL
20411,Lysite,53,NULL
20412,Lytle,45,2492
20413,Lytle Creek,5,701
20414,Lytton,5,NULL
20415,Lytton,16,315
20416,Ma'alaea,12,352
20417,Mabana,50,NULL
20418,Mabank,45,3035
20419,Mabel,24,780
20420,Mabelle,45,NULL
20421,Mabelvale,4,NULL
20422,Maben,25,871
20423,Maben,51,NULL
20424,Mabie,5,161
20425,Mableton,11,37115
20426,Mabscott,51,1408
20427,Mabton,50,2286
20428,Macclenny,10,6374
20429,Macclesfield,34,471
20430,Macdoel,5,133
20431,Macdona,45,559
20432,Macedon,33,1523
20433,Macedonia,36,11188
20434,Macedonia,16,246
20435,Macedonia,14,63
20436,Macedonia,1,292
20437,Maceo,18,413
20438,Machens,26,NULL
20439,Machesney Park,14,23499
20440,Machias,50,1178
20441,Machias,20,1274
20442,Machias,33,471
20443,Machiasport,20,NULL
20444,Machovec,45,NULL
20445,Mack,6,NULL
20446,Mackay,13,517
20447,Mackenzie,26,134
20448,Mackey,15,106
20449,Mackeys,34,NULL
20450,Mackinac Island,23,492
20451,Mackinaw,14,1950
20452,Mackinaw City,23,806
20453,Macks Creek,26,244
20454,Macksburg,16,113
20455,Macksburg,36,186
20456,Macksville,17,549
20457,Mackville,18,222
20458,Mackville,52,NULL
20459,Macland,11,NULL
20460,Macomb,37,32
20461,Macomb,14,19288
20462,Macon,14,1138
20463,Macon,26,5471
20464,Macon,11,91351
20465,Macon,25,2768
20466,Macon,34,119
20467,Macon,36,NULL
20468,Macon,28,NULL
20469,Macopin,31,NULL
20470,Macungie,39,3074
20471,Macwahoc,20,NULL
20472,Macy,28,1023
20473,Macy,15,209
20474,Mad River,5,420
20475,Madaket,22,236
20476,Madawaska,20,2967
20477,Madbury,30,NULL
20478,Madden,25,NULL
20479,Maddock,35,382
20480,Madeira,36,8726
20481,Madeira Beach,10,4263
20482,Madelia,24,2308
20483,Madeline,5,NULL
20484,Madera,5,61416
20485,Madera,39,NULL
20486,Madge,52,NULL
20487,Madill,37,3770
20488,Madison,7,2290
20489,Madison,1,NULL
20490,Madison,21,204
20491,Madison,5,503
20492,Madison,30,NULL
20493,Madison,24,1551
20494,Madison,28,2438
20495,Madison,26,554
20496,Madison,17,701
20497,Madison,14,3891
20498,Madison,15,11967
20499,Madison,51,3076
20500,Madison,49,229
20501,Madison,20,2630
20502,Madison,36,3184
20503,Madison,39,397
20504,Madison,33,305
20505,Madison,52,233209
20506,Madison,43,6474
20507,Madison,31,15845
20508,Madison,34,2246
20509,Madison,25,24149
20510,Madison,11,3979
20511,Madison,10,2843
20512,Madison,4,769
20514,Madison Heights,23,29694
20515,Madison Heights,49,11285
20516,Madison Lake,24,1017
20517,Madison Mills,36,NULL
20518,Madison Park,31,7144
20519,Madisonburg,39,168
20520,Madisonburg,36,NULL
20521,Madisonville,49,NULL
20522,Madisonville,45,4396
20523,Madisonville,44,4577
20524,Madisonville,18,19591
20525,Madisonville,19,748
20526,Madoc,27,NULL
20527,Madonna,21,NULL
20528,Madras,38,6046
20529,Madras,11,NULL
20530,Madrid,33,757
20531,Madrid,1,350
20532,Madrid,32,204
20533,Madrid,28,231
20534,Madrid,16,2543
20535,Madrone,32,707
20536,Maeser,46,3601
20537,Maeystown,14,157
20538,Magalia,5,11310
20539,Magas Arriba,40,1215
20540,Magasco,45,NULL
20541,Magazine,4,847
20542,Magdalena,32,938
20543,Magee,25,4408
20544,Maggie Valley,34,1150
20545,Magma,3,NULL
20546,Magna,46,26505
20547,Magness,4,202
20548,Magnet,28,57
20549,Magnet,45,NULL
20550,Magnet Cove,4,5
20551,Magnetic Springs,36,268
20552,Magnolia,36,978
20553,Magnolia,14,260
20554,Magnolia,34,939
20555,Magnolia,25,2420
20556,Magnolia,4,11577
20557,Magnolia,16,183
20558,Magnolia,24,222
20559,Magnolia,8,225
20560,Magnolia,31,4341
20561,Magnolia,52,NULL
20562,Magnolia,51,NULL
20563,Magnolia,21,NULL
20565,Magnolia,18,524
20566,Magnolia,45,1393
20567,Magnolia Beach,45,NULL
20568,Magnolia Beach,50,NULL
20569,Magnolia Gardens,45,NULL
20570,Magnolia Springs,45,NULL
20571,Magnolia Springs,1,723
20572,Magoun,45,NULL
20573,Maguayo,40,903
20574,Magwalt,45,NULL
20575,Mahaffey,39,368
20576,Mahanoy City,39,4162
20577,Maharishi Vedic City,16,259
20578,Mahaska,17,83
20579,Mahnomen,24,1214
20581,Mahomet,14,7258
20582,Mahopac,33,8369
20583,Mahtomedi,24,7676
20584,Mahtowa,24,370
20585,Mahukona,12,NULL
20586,Mahwah,31,NULL
20587,Maida,35,NULL
20588,Maiden,34,3310
20589,Maiden Rock,52,119
20590,Maiden Rock,27,NULL
20591,Maidstone,47,NULL
20592,Ma'ili,12,9488
20593,Maine,33,NULL
20594,Maineville,36,975
20595,Mainville,39,132
20596,Maish Vaya,3,158
20597,Maitland,39,357
20598,Maitland,26,343
20599,Maitland,10,15751
20600,Maize,17,3420
20601,Majenica,15,NULL
20602,Majestic,18,NULL
20603,Makaha,12,8278
20604,Makakilo,12,18248
20605,Makanda,14,561
20606,Makawao,12,7184
20607,Makemie Park,49,155
20608,Makena,12,99
20609,Makinen,24,NULL
20610,Makoti,35,154
20611,Malabar,10,2757
20612,Malad City,13,2095
20613,Malaga,32,147
20614,Malaga,36,NULL
20615,Malaga,5,947
20616,Malakoff,45,2324
20617,Malcolm,1,187
20618,Malcolm,28,382
20619,Malcom,16,287
20620,Malden,22,59450
20621,Malden,14,362
20622,Malden,26,4275
20623,Malden,50,203
20624,Malden,51,NULL
20625,Malden,15,NULL
20626,Malden-on-Hudson,33,405
20627,Malesus,44,NULL
20628,Malibu,5,12645
20629,Malin,38,805
20630,Malinta,36,265
20631,Maljamar,32,NULL
20632,Mallard,16,274
20633,Mallory,51,1654
20634,Malmo,28,120
20635,Malmo,24,NULL
20636,Malo,50,28
20637,Malone,50,475
20638,Malone,1,NULL
20639,Malone,45,269
20640,Malone,10,2088
20641,Malone,33,5911
20642,Malott,50,487
20643,Maloy,16,29
20644,Malta,14,1164
20645,Malta,36,671
20646,Malta,13,193
20647,Malta,27,1997
20648,Malta,33,NULL
20649,Malta Bend,26,250
20650,Maltby,50,10830
20651,Maltby,5,NULL
20652,Malvado,45,NULL
20653,Malvern,1,1448
20654,Malvern,4,10318
20655,Malvern,36,1189
20656,Malvern,16,1142
20657,Malvern,39,2998
20658,Malverne,33,8514
20659,Mamaroneck,33,18929
20660,Mamers,34,826
20661,Mammoth,39,525
20662,Mammoth,3,1426
20663,Mammoth,53,263
20664,Mammoth Cave,18,NULL
20665,Mammoth Lakes,5,8234
20666,Mammoth Spring,4,977
20667,Mamont,39,NULL
20668,Mamou,19,3242
20669,Man,51,759
20670,Mana,12,NULL
20671,Manack,1,NULL
20672,Manahawkin,31,2303
20673,Manakin,49,NULL
20674,Manalapan,31,NULL
20675,Manalapan,10,406
20676,Manannah,24,NULL
20677,Manasquan,31,5897
20678,Manassa,6,991
20679,Manassas,49,37821
20680,Manassas,11,94
20681,Manassas Park,49,14273
20682,Manatí,40,14011
20683,Manawa,52,1371
20684,Mancelona,23,1390
20685,Manchac,19,NULL
20686,Manchaca,45,1133
20687,Manchester,20,NULL
20688,Manchester,5,195
20689,Manchester,49,10804
20690,Manchester,37,103
20691,Manchester,31,NULL
20692,Manchester,52,NULL
20693,Manchester,23,2091
20694,Manchester,14,292
20695,Manchester,36,2023
20696,Manchester,11,4230
20697,Manchester,44,10102
20698,Manchester,18,1255
20699,Manchester,50,5413
20700,Manchester,39,2763
20701,Manchester,30,109565
20702,Manchester,7,30577
20703,Manchester,33,1709
20704,Manchester,47,749
20705,Manchester,21,4808
20706,Manchester,26,18094
20707,Manchester,17,95
20708,Manchester,16,5179
20709,Manchester,24,57
20710,Manchester Center,47,2120
20711,Manchester-by-the-Sea,22,NULL
20712,Mancos,6,1336
20713,Mandan,35,18331
20714,Mandaree,35,596
20715,Manderfield,46,NULL
20716,Manderson,43,626
20717,Manderson,53,114
20718,Mandeville,4,NULL
20719,Mandeville,19,11560
20720,Manele,12,29
20721,Manes,26,NULL
20722,Mangham,19,672
20723,Mango,10,11313
20724,Mangonia Park,10,1888
20725,Mangum,45,NULL
20726,Mangum,37,3010
20727,Manhasset,33,8080
20728,Manhattan,17,52281
20729,Manhattan,14,7051
20730,Manhattan,27,1520
20731,Manhattan,33,1619090
20732,Manhattan,29,NULL
20733,Manhattan Beach,5,35135
20734,Manhattan Beach,24,57
20735,Manheim,39,4858
20736,Manifest,19,NULL
20737,Manifold,39,NULL
20738,Manila,46,310
20739,Manila,5,784
20740,Manila,3,NULL
20741,Manila,4,3342
20742,Manilla,16,776
